Tweet,Date,Link,Images
"https://realclearpolitics.com/video/2024/08/26/robert_f_kennedy_jr_to_tucker_carlson_were_going_through_a_political_realignment_democrats_dont_trust_the_people.html…

An incredible interview. A few critical points so far:

1) Kamala Harris doesn't trust people to make up their minds. That's why she's so dedicated to censorship. 

2) Donald Trump and RFK defied our corrupt leadership, and the oligarchs hate them for it",2024-08-28,https://x.com/JDVance/status/1828848516955099597,No Images
"I do not represent 
@RobertKennedyJr
 in anyway shape or form, I speak only for myself & what I feel is best for America.

I spent 1 1/2 years working to get RFKJrs name out there. I collected signatures, held spaces, did a money bomb, spent well over a thousand dollars on his",2024-08-28,https://x.com/BryceMLipscomb/status/1828835781806338493,https://pbs.twimg.com/media/GWFUcz-WgAAknb5?format=jpg&name=medium
"This is a massive story. Kamala Harris's administration encouraged Facebook to censor information about Donald Trump. 

President Trump will fight for your ability to speak your mind.

Kamala Harris would rather shut you up than persuade you. Some leader",2024-08-28,https://x.com/JDVance/status/1828844890849194211,No Images
"At the Friday Trump rally, Turning Point Action registered 642 voters!!

Kaboom!!",2024-08-28,https://x.com/charliekirk11/status/1828602841650602056,No Images
"Loved having mom on the campaign trail today! I think her favorite stop was the A&W in Michigan for root beer floats. 

Thanks to everyone for making her feel so welcome. 69 days to victory!",2024-08-28,https://x.com/JDVance/status/1828608344925344220,No Images
The thing is: she's Biden's Vice President.,2024-08-28,https://x.com/JDVance/status/1828602269325238275,No Images
"The American Dream may feel out of reach right now, but things are going to change come Election Day.

States like Michigan are going to lead the Great American Comeback, and we're going to do it by electing Donald J. Trump the next President of the United States.",2024-08-27,https://x.com/JDVance/status/1828522163650916409,https://pbs.twimg.com/ext_tw_video_thumb/1828521936005091329/pu/img/DBfVS8nUniUul12Z.jpg
The only American citizen who has benefitted from the last 4 years of Kamala Harris as Vice President is Kamala Harris herself.,2024-08-27,https://x.com/JDVance/status/1828493087221416058,https://pbs.twimg.com/amplify_video_thumb/1828489520603451392/img/XtV4YBdrjJ4-ZjSG.jpg
"Kamala Harris opened the border on day one. Now Americans are dying at record numbers from fentanyl.

She cast the deciding vote on the inflation explostion act. Now families can't afford groceries or rent. 

She won't do an interview because she can't explain this record.",2024-08-27,https://x.com/JDVance/status/1828470570373050836,No Images
"If you're a journalist, have some shame. Don't repeat anonymous sources as authoritative. Don't let her flip flop on immigration or economics via a surrogate. 

Ask her questions. Report on her record. Don't launder the talking points of a basement campaign.",2024-08-27,https://x.com/JDVance/status/1828470861017346146,No Images
"Walz said he served in a war and he didnt. 

Walz said his children were conceived via IVF and they weren't (just a bonkers lie). 

Forgive us for thinking that a person without integrity shouldn't go anywhere near the oval office. https://x.com/JSweetLI/statu/JSweetLI/status/1828245814864462269…",2024-08-27,https://x.com/JDVance/status/1828453797041209674,No Images
"Kamala Harris is a fake.

If she wants to build the border wall, she could start right now!",2024-08-27,https://x.com/JDVance/status/1828409305030107643,No Images
"I was a Democrat for over 20 years. Today, I endorsed Donald Trump for President.   WATCH to hear why:",2024-08-26,https://x.com/TulsiGabbard/status/1828165678844850456,https://pbs.twimg.com/ext_tw_video_thumb/1828164199345766400/pu/img/6waeV-SZgP3FMSdd.jpg
The only American citizen who has benefitted from the last 4 years of Kamala Harris as Vice President is Kamala Harris herself.,2024-08-27,https://x.com/JDVance/status/1828493087221416058,No Images
Kamala Harris wants a promotion but refuses to interview for the job.,2024-08-26,https://x.com/JDVance/status/1828220076044231025,No Images
"I participated in a call just a few hours ago with a number of families who lost kids in Afghanistan 3 years ago. 

They were most angry at the lack of accountability and transparency about why their kids died. 

Kamala Harris is the Vice President. She should do something NOW",2024-08-26,https://x.com/JDVance/status/1828171201241624808,No Images
"Three years ago, 13 Americans lost their lives during the botched Afghanistan withdrawal. They should be here with us today.

May God rest their souls.",2024-08-26,https://x.com/JDVance/status/1828058980540883003,https://pbs.twimg.com/ext_tw_video_thumb/1828056324023742464/pu/img/X-1dvC1iUjFbiFdb.jpg
"Kamala Harris wants to bankrupt Medicare by giving it to illegal aliens. 

Donald Trump wants to keep promises made to American citizens. 

Big difference!",2024-08-26,https://x.com/JDVance/status/1828056635354517684,No Images
"I was a Democrat for over 20 years. Today, I endorsed Donald Trump for President.   WATCH to hear why:",2024-08-26,https://x.com/TulsiGabbard/status/1828165678844850456,No Images
"Who is negotiating for us in the Middle East? Bombs are dropping all over the place! Sleepy Joe is sleeping on a Beach in California, viciously Exiled by the Democrats, and Comrade Kamala is doing a campaign bus tour with Tampon Tim, her really bad V.P. Pick. Let’s not have World",2024-08-25,https://x.com/realDonaldTrump/status/1827737056186954201,No Images
"To fix the immigration problem, we need to stop catch and release. We need to stop granting asylum to every single person who comes here, and we need to stop granting mass parole.

In other words, we need to fire Kamala Harris and let President Donald Trump do what he does best.",2024-08-25,https://x.com/JDVance/status/1827706480172122584,https://pbs.twimg.com/ext_tw_video_thumb/1827706362765144064/pu/img/nticg_ZNRFVRE0N_.jpg
"My grandmother loved two politicians in her entire life. FDR and RFK. 

I wish I could see her reaction to RFK's son and namesake--and let's be honest, the most authentic to his dad's legacy--endorsing the people's president, Donald J. Trump. 

Historic.",2024-08-24,https://x.com/JDVance/status/1827361108220342559,No Images
"PRESIDENT TRUMP: ""I also want to salute Bobby’s decades of work as an advocate for the health of our families and children. Millions of Americans who want clean air, clean water, and a healthy nation have concerns about toxins in our environment and pesticides in our food.",2024-08-23,https://x.com/TrumpWarRoom/status/1827132710327853351,https://pbs.twimg.com/ext_tw_video_thumb/1827132443486240769/pu/img/3zB8t1K1SpIQ93op.jpg
"When a lifelong Democrat, from an iconic Democrat family, who tried to run as a Democrat, and who’s running mate was a Democrat, warns you about the dangers of voting for the Democrat in this election, you should probably listen.",2024-08-23,https://x.com/dbongino/status/1827067675845005730,No Images
"To fix the immigration problem, we need to stop catch and release. We need to stop granting asylum to every single person who comes here, and we need to stop granting mass parole.

In other words, we need to fire Kamala Harris and let President Donald Trump do what he does best.",2024-08-25,https://x.com/JDVance/status/1827706480172122584,No Images
"WATCH: RFK Jr's full remarks with President Trump in Arizona.  

He gives a very powerful case for President Trump, talking about censorship and taking back government from corporate power and the Neo-cons.",2024-08-24,https://x.com/greg_price11/status/1827136160109367366,https://pbs.twimg.com/ext_tw_video_thumb/1827134202417954816/pu/img/nosIaP3326IL_Fjn.jpg
"My grandparents were blue dog Democrats. They believed Democrats stood for working people.

But working people don't like open borders or censorship. 

As RFK made clear today, that old Democratic Party has been destroyed by Kamala Harris.",2024-08-23,https://x.com/JDVance/status/1827124036771471496,No Images
"This is an extremely powerful argument about why the Democrats left so much of America behind. 

Kamala Harris's party is the party of big tech, censorship, and big money. It's as simple as that.",2024-08-23,https://x.com/JDVance/status/1827058993354965178,No Images
"Kamala Harris can't say ""here are all the ways I've made your life better"" because her policies made food and housing more expensive.

The Democrats' argument is: you're a bad person if you vote for Donald Trump. 

It's insulting and the American people won't buy it.",2024-08-23,https://x.com/JDVance/status/1827057925052903908,No Images
"Kamala opened the border.

President Trump closed it once and will do it again. 

It's really that simple.",2024-08-22,https://x.com/JDVance/status/1826705119297372439,https://pbs.twimg.com/ext_tw_video_thumb/1826702710722244619/pu/img/0mvCN1AkEKOQlRHC.jpg
"Cochise County, AZ Sheriff Mark Daniels: ""When President Trump was president, I was at the White House more than you can think of. He was always there for us... Your visit today renews our hope.""",2024-08-22,https://x.com/TrumpWarRoom/status/1826708482156101748,https://pbs.twimg.com/ext_tw_video_thumb/1826702710722244619/pu/img/0mvCN1AkEKOQlRHC.jpg
".
@JDVance
: ""We're here not far from where Laken Riley was born and raised. A beautiful, beautiful young girl, who would still be here today if Kamala Harris had done her job...""",2024-08-22,https://x.com/TrumpWarRoom/status/1826673322660430141,https://pbs.twimg.com/ext_tw_video_thumb/1826672949639655424/pu/img/c7X9TTCHhVHl5J4e.jpg
".
@JDVance
: ""Donald Trump respects the American people enough to go out and earn their vote instead of being expected to be given their vote.""",2024-08-22,https://x.com/TrumpWarRoom/status/1826677385905009055,https://pbs.twimg.com/ext_tw_video_thumb/1826676992210595840/pu/img/iwhJo2pbA4offxhy.jpg
".
@JDVance
: President Trump and I are advancing policies that are going to lower the cost of housing, lower the cost of food, secure the southern border, and raise wages for the middle class.

Kamala can't run on any of that — because her policies CAUSED these problems.",2024-08-22,https://x.com/TrumpWarRoom/status/1826482928576074185,https://pbs.twimg.com/ext_tw_video_thumb/1826481385629966336/pu/img/LjbEIkO8_8_mZTvX.jpg
".
@JDVance
 greets supporters in Kenosha",2024-08-20,https://x.com/taylorvankirk/status/1825957093310083331,https://pbs.twimg.com/amplify_video_thumb/1825957026335178752/img/Ps7fPs4PiRfwPdcb.jpg
It was great to meet you and your lovely family! Wishing them a great start to the school year next week :),2024-08-20,https://x.com/JDVance/status/1825976743724986579,https://pbs.twimg.com/media/GVcU5fVXwAAHz5d?format=jpg&name=medium
"REPORTER: ""How are you preparing for a debate with Tim Walz?""
@JDVance
: ""Well I found a good friend from back home who embellishes and lies a lot and I'm having him stand in for Tim Walz.""",2024-08-20,https://x.com/TrumpWarRoom/status/1825946738076823733,https://pbs.twimg.com/ext_tw_video_thumb/1825946560389148672/pu/img/V6gD7Nz8HhA1FAWH.jpg
"Kamala Harris's ""net zero"" energy policies mean higher electricity bills for American families, an unstable electricity grid, and less manufacturing in the United States. 

Read my op-ed here:",2024-08-20,https://x.com/JDVance/status/1825917629347017057,No Images
